capital = 165
#-------------------------------------------------------
#					GENERIC VALUES
#-------------------------------------------------------
set_fuel_ratio = 0.20
set_research_slots = 3
set_stability = 0.80
set_convoys = 100

#-------------------------------------------------------
#					POLITICS & ARMY
#-------------------------------------------------------
recruit_character = POR_emanuel_ii
recruit_character = POR_gomes_da_costa
recruit_character = POR_bernadino_machado
recruit_character = POR_sidónio_pais
recruit_character = POR_joão_do_canto_e_castro
recruit_character = POR_antónio_josé_de_almeida
recruit_character = POR_teófilo_braga
recruit_character = POR_manuel_ii
recruit_character = POR_alves_roçadas
recruit_character = POR_de_sousa_rosa
recruit_character = POR_pereira_deça
recruit_character = POR_martins_de_carvalho
recruit_character = POR_rodrigues_ribeiro
recruit_character = POR_sinel_de_cordes
recruit_character = POR_norton_de_matos
recruit_character = POR_pimenta_de_castro
recruit_character = POR_pais
recruit_character = POR_de_elvas_cardeira
recruit_character = POR_ribeiro_júnior
recruit_character = POR_da_cunha_corte_rial
recruit_character = POR_camacho
recruit_character = POR_coelho
recruit_character = POR_de_freitas
recruit_character = POR_de_andrade
recruit_character = POR_rodrigeus_da_silva
recruit_character = POR_de_abreut
recruit_character = POR_simas_machados
recruit_character = POR_de_sousa_telles
recruit_character = POR_da_silva_oliveira
recruit_character = POR_leote_do_rego
recruit_character = POR_de_maia
recruit_character = POR_de_azevedo_coutinho_p.
recruit_character = POR_bastro
recruit_character = POR_de_azevedo_coutinho_v.
recruit_character = POR_augusto_de_noronha
recruit_character = POR_cláudio_dos_santos
recruit_character = POR_bartolomeu_de_mesquita
recruit_character = POR_bruno_de_vasconcelos
recruit_character = POR_tomas_garcia_rosado
recruit_character = POR_jose_carlos_de_maia
recruit_character = POR_joao_martins_de_carvalho
recruit_character = POR_jose_norton_de_matos
recruit_character = POR_joao_jose_sinel_de_cordes
recruit_character = POR_antonio_caetano_macieira_junior
recruit_character = POR_joaquim_pimenta_de_castro
recruit_character = POR_antonio_rodrigues_ribeiro
recruit_character = POR_joao_do_canto_e_castro
recruit_character = POR_antonio_maria_baptista
recruit_character = POR_vitor_hugo_de_azevedo_coutinho
recruit_character = POR_afonso_augusto_da_costa
recruit_character = POR_joao_de_sousa_barbosa
recruit_character = POR_antonio_teixeira_de_sousa
recruit_character = POR_antonio_joaquim_granjo


set_technology = {
	# Navy
	transport = 1 # Naval Transport
}

1910.1.1 = {
	oob = "POR_1910"

	#-------------------------------------------------------
	#							NF
	#-------------------------------------------------------

	#-------------------------------------------------------

	set_technology = {

		# Infantry
		infantry_weapons = 1
		ww1infantry_weapons1 = 1
		support_weapons = 1
		infantry_binoculars = 1
		infantry_grenade = 1
		machine_gun = 1
		machine_gun_1 = 1
		ww1_ambulance1 = 1
		early_motorised = 1

		# Support
		tech_support = 1
		tech_engineers = 1
		tech_recon = 1
		tech_military_police = 1
		tech_maintenance_company = 1
		tech_field_hospital = 1
		tech_logistics_company = 1
		basic_train = 1
		
		# Armor
		gwtank=1 # 1910 Armored Car

		# Artillery
		light_field_gun1 = 1
		heavy_field_gun1 = 1
		interwar_antiair=1

		# Air

		# Engineering
		electronic_mechanical_engineering = 1
		chemical_research = 1

		# Industry
		
		
		# Navy
		early_ship_hull_light = 1
